,bengali_text,result
6894,"সৃজনশীলতার একটি ফ্লাইট নিন , একটি নতুন আকাশ পাবে।",0
6895,"জীবন একটি উন্মুক্ত কবিতা , প্রতিটি ছন্দে সুখের সংগীত সন্ধান করুন , গান করুন এবং গান করুন।",0
6896,"| |6 |ঝলমলে আকাশ , আকাশে উড়ন্ত স্বপ্ন।",0
6897,আপনার শিল্পটি  গভীর যে আমি মনে করি আমি  অনেকগুলি অর্থ হাইলাইট করছি।,1
6898,"প্রতিটি গেমের পরে , মনে হয়  আমাদের দলটি ভাল হারাতে অভিজ্ঞ।",1
6899,"যারা প্রতিদিন চালাতে বলছেন , তারা সম্ভবত `` ডাক্তার ''  পরিবর্তে `` কৌতুক অভিনেতা '' হতে চান।",1
6900,"প্রকৃতির কোলে হাঁটুন , শান্তিতে ফিরে যান এবং অন্যকে প্রকৃতির শান্তির পাঠ শিখান।",0
6901,"বিদ্বেষের আগুন নিভিয়ে নিন , প্রেমের প্রদীপটি পোড়াবেন , পৃথিবীতে বসতি স্থাপন করেছেন।",0
6902,"প্রকৃতির কোলে হাঁটুন , শান্তির অভিজ্ঞতা নিয়ে ফিরে আসুন এবং অন্যের কাছে শান্তির পাঠ শেখান।",0
6903,"ফুলের সুবাস শিখুন , হাসি দিয়ে প্রতিটি মুহুর্তে হাসি।",0
6904,"তাদের জীবন কেবল জীবন দেখায় , বাস্তবে তাদের জীবনে কোনও সুখ নেই !",1
6905,"অন্যকে সহায়তা করতে , সুখ ভাগ করে নিতে , নিজেকে বাড়াতে হাত বাড়ান।",0
6906,"হাসি হ'ল সর্বাধিক সুন্দর গহনা , সর্বদা এটি পরুন , হাসি।",0
6907,"পাহাড়ের উচ্চতা স্পর্শ করার স্বপ্ন দেখুন , প্রফুল্লতার ডানা রাখুন এবং আকাশকে পরিমাপ করুন।",0
6908,আমি আমার অঙ্কনটিকে আধুনিক শিল্প হিসাবে এড়িয়ে চলি।,1
6909,"লোকেরা সূর্যের আলো রশ্মি , একসাথে তারা বিশ্বকে উত্তপ্ত করে।",0
6910,"প্রথম রশ্মি পাতাগুলিকে চুম্বন করে , প্রতিটি মুহুর্তকে নতুন জীবনের বার্তা দেয়",0
6911,নতুন প্রজন্ম কি  ভাবতে শিখবে ?,1
6912,আপনি বৈজ্ঞানিক দৃষ্টিকোণ থেকে সবাইকে অবাক করেছেন।,1
6913,যদি পরিস্থিতি  থাকে তবে আমি মনে করি শীঘ্রই আমি `` অ্যাথলেট '' হয়ে যাব।,1
6914,গুজরাটের সংস্কৃতি সমৃদ্ধ এবং বৈচিত্র্যময়।,0
6915,"আমাদের সমস্ত কিছু শোনেন , তবে  কোনও অর্থ নেই কারণ সে কিছুই বুঝতে পারে না।",1
