,telugu_text,result
4861,"నేను కాల్ సెంటర్‌లో పని చేస్తున్నానని అనుకుంటున్నాను , కంప్యూటర్ ఇంజనీర్ కాదు .",1
4862,శిల్పి మరింత విగ్రహాలను పాడుచేసే ముందు విగ్రహాలను తయారు చేయడం మానేయాలి .,1
4863,గుజరాత్ ప్రజలు వారి కృషి మరియు వ్యవస్థాపకతకు ప్రసిద్ది చెందారు,0
4864,మీ ప్రతిభ చిటికెడు ఉప్పుకు సమానం.ఇది పనికిరానిది .,1
4865,"పాత అమ్మమ్మ కథలు , గతం యొక్క నిధి",0
4866,"పాట చాలా పనికిరానిది , ఇది టాయిలెట్ వినడం కూడా విలువైనది కాదు .",1
4867,"గాలుల గాలులతో సూర్యుడు చూస్తూ , కొత్త లైట్లతో జీవితాన్ని నింపుతాడు",0
4868,"ఇష్టాలు మరియు వ్యాఖ్యల కోసం ఏదైనా చేయగలదు , ఆత్మగౌరవం కాదు .",1
4869,"గాలులు ప్రవహించినప్పుడు సరళంగా ఉండండి , మీ గమ్యాన్ని మీరే నిర్ణయించుకోండి , రెక్కలు ఉంచండి",0
4870,"ప్రతిరోజూ క్రొత్తదాన్ని నేర్చుకోండి , జ్ఞానం యొక్క దీపాన్ని ఉంచండి , చీకటిని తొలగించండి",0
4871,"ఇతరుల ఆనందంలో చేరండి , మీరే వికసించండి",0
4872,"గాలుల సంగీతానికి నృత్యం చేయండి , జీవితాన్ని రంగులతో అలంకరించండి",0
4873,"పుస్తకాల పరిజ్ఞానం ద్వారా ప్రకాశవంతంగా ఉండండి , ప్రతి క్షణం క్రొత్తదాన్ని నేర్చుకోండి మరియు మీ ప్రపంచాన్ని ప్రకాశవంతం చేయండి",0
4874,"వారు సినిమాలో నటించరు ,  సినిమాలు జీవించాయి !",1
4875,"చిత్రం చాలా అందంగా ఉంది , నేను దాని కళ్ళలో కోల్పోవాలనుకుంటున్నాను , ఓహ్… క్షమించండి , దానిలో కళ్ళు లేవు .",1
4876,మీరు డ్రాయింగ్‌ను పూర్తిగా నాశనం చేసారు !,1
4877,"పాత తాత యొక్క కథలు , సమయం యొక్క ప్రత్యక్ష చరిత్రను వినడం",0
4878,రోజుల్లో నా జీవితంలో రెండు విషయాలు మాత్రమే ఉన్నాయి - జన్యువులు మరియు వంశపారంపర్య .,1
4879,"చిరునవ్వు ఓటమి , అందరినీ ధరించండి , నవ్వండి",0
4880,"హార్డ్ వర్క్ రంగులలో రంగులు , ప్రతి బాధ్యత అందమైన సృష్టి అవుతుంది",0
4881,"మీ కోడ్ చాలా స్పష్టంగా ఉంది , ప్రతి ఒక్కరూ మిమ్మల్ని చూసిన తర్వాత మాత్రమే అద్దం పట్టుకోవాలనుకుంటున్నారు .",1
